is_sarcastic,num_words_vs_length,length_vs_num_words_scaled,num_stopwords_scaled,stopwords_vs_length,stopwords_vs_words,num_question_marks,question_vs_length,question_vs_words,unique_vs_words,readability_scaled
0,0.1891891891891892,-0.9471108126534532,0.058476338770917166,0.081081081081081,0.4285714285714285,0,0.0,0.0,1.0,0.7420964347715484
0,0.1379310344827586,1.025304052605543,-0.9714244408086573,0.0172413793103448,0.125,0,0.0,0.0,1.0,-1.4894943148023632
1,0.1818181818181818,-0.7319382818979262,-1.4863748305984446,0.0,0.0,0,0.0,0.0,1.0,1.1492702468357392
1,0.1228070175438596,1.9218562640869044,-0.9714244408086573,0.0175438596491228,0.1428571428571428,0,0.0,0.0,1.0,-2.4390860649018875
0,0.175,-0.5167657511423992,0.5734267285607044,0.1,0.5714285714285714,0,0.0,0.0,0.7142857142857143,-0.3182977317862627
0,0.1454545454545454,0.6487521237833711,-0.45647405101887006,0.0363636363636363,0.25,0,0.0,0.0,1.0,-0.09772697119523438
0,0.2156862745098039,-1.5991487846398977,1.0883771183504916,0.0980392156862745,0.4545454545454545,0,0.0,0.0,1.0,1.297769299888855
0,0.1846153846153846,-0.815616488302853,0.058476338770917166,0.0461538461538461,0.25,0,0.0,0.0,1.0,0.34272516843646234
0,0.1525423728813559,0.32798566589781697,-0.45647405101887006,0.0338983050847457,0.2222222222222222,0,0.0,0.0,1.0,-0.7608180160690481
0,0.123076923076923,1.9039252198572778,-0.9714244408086573,0.0153846153846153,0.125,0,0.0,0.0,1.0,-1.173193525285974
0,0.2352941176470588,-1.9871113779718328,1.0883771183504916,0.1470588235294117,0.625,0,0.0,0.0,0.875,0.8301179245428508
1,0.1515151515151515,0.3726140426471113,-1.4863748305984446,0.0,0.0,0,0.0,0.0,1.0,-1.0775575029356663
0,0.1744186046511628,-0.49763930396413025,1.0883771183504916,0.0581395348837209,0.3333333333333333,0,0.0,0.0,0.8666666666666667,0.45656713082134853
0,0.1641791044776119,-0.1385837273902613,0.058476338770917166,0.044776119402985,0.2727272727272727,0,0.0,0.0,1.0,0.2747869015166337
1,0.1408450704225352,0.8746832810766739,-0.45647405101887006,0.028169014084507,0.2,0,0.0,0.0,1.0,-0.18678253329208142
0,0.15625,0.17178634727528694,-0.45647405101887006,0.03125,0.2,0,0.0,0.0,1.0,0.5554933832983872
0,0.1829268292682926,-0.7654095644598969,0.5734267285607044,0.048780487804878,0.2666666666666666,0,0.0,0.0,1.0,0.9514177418816603
1,0.1428571428571428,0.7742694333907617,-0.9714244408086573,0.0178571428571428,0.125,0,0.0,0.0,1.0,0.8301179245428508
0,0.1698113207547169,-0.3414399853415993,0.058476338770917166,0.0566037735849056,0.3333333333333333,0,0.0,0.0,1.0,1.2940403724118938
0,0.1951219512195122,-1.1084902107200982,0.058476338770917166,0.073170731707317,0.375,0,0.0,0.0,1.0,0.36619547667380853
1,0.1463414634146341,0.6069130205809072,-1.4863748305984446,0.0,0.0,0,0.0,0.0,1.0,-0.6272346729237781
0,0.1630434782608695,-0.09598391322047975,0.058476338770917166,0.0326086956521739,0.2,0,0.0,0.0,0.8666666666666667,-0.0382834802389638
1,0.1549295774647887,0.22655753692214756,0.058476338770917166,0.0422535211267605,0.2727272727272727,0,0.0,0.0,0.8181818181818182,-0.06261124238812518
1,0.1842105263157894,-0.8036624588164348,-0.45647405101887006,0.0526315789473684,0.2857142857142857,0,0.0,0.0,1.0,0.21189935149264286
1,0.1212121212121212,2.0294425294646685,-0.9714244408086573,0.0303030303030303,0.25,0,0.0,0.0,1.0,-0.33528158634519717
0,0.1428571428571428,0.7742694333907617,-1.4863748305984446,0.0,0.0,0,0.0,0.0,1.0,1.0082290487365448
0,0.2115384615384615,-1.5078634685617955,0.058476338770917166,0.0576923076923076,0.2727272727272727,0,0.0,0.0,0.6363636363636364,0.8570878411877204
1,0.1384615384615384,0.9974113171372342,-0.9714244408086573,0.0153846153846153,0.1111111111111111,0,0.0,0.0,0.8888888888888888,-0.7608180160690481
0,0.1884057971014492,-0.9250418351400659,1.0883771183504916,0.072463768115942,0.3846153846153846,0,0.0,0.0,0.9230769230769232,0.3933609664380993
0,0.1590909090909091,0.05702766420567213,1.0883771183504916,0.0568181818181818,0.3571428571428571,0,0.0,0.0,1.0,-0.09979511584632239
1,0.1641791044776119,-0.1385837273902613,-0.45647405101887006,0.0298507462686567,0.1818181818181818,0,0.0,0.0,1.0,0.9612884322618518
1,0.1527777777777778,0.31784285300025067,0.5734267285607044,0.0555555555555555,0.3636363636363636,0,0.0,0.0,1.0,-0.7374075301976423
1,0.1836734693877551,-0.7877237528345441,0.058476338770917166,0.0612244897959183,0.3333333333333333,0,0.0,0.0,1.0,0.4763085115817335
0,0.1515151515151515,0.3726140426471113,-0.45647405101887006,0.0303030303030303,0.2,0,0.0,0.0,1.0,-1.3001964081777846
0,0.1764705882352941,-0.5645818690880717,0.5734267285607044,0.0588235294117647,0.3333333333333333,0,0.0,0.0,1.0,1.270570064174547
1,0.1428571428571428,0.7742694333907617,-0.9714244408086573,0.0357142857142857,0.25,0,0.0,0.0,1.0,0.08038415299845969
1,0.1785714285714285,-0.631524434212014,-0.45647405101887006,0.0714285714285714,0.4,0,0.0,0.0,1.0,1.1492702468357392
1,0.1463414634146341,0.6069130205809072,-1.4863748305984446,0.0,0.0,0,0.0,0.0,1.0,0.21189935149264286
1,0.1477272727272727,0.5425451695001943,-0.45647405101887006,0.0227272727272727,0.1538461538461538,0,0.0,0.0,1.0,-0.7486019821626211
1,0.1884057971014492,-0.9250418351400659,1.0883771183504916,0.072463768115942,0.3846153846153846,0,0.0,0.0,0.8461538461538461,-0.27583809538892845
1,0.15,0.4395566077710536,-0.45647405101887006,0.0333333333333333,0.2222222222222222,0,0.0,0.0,1.0,0.06393300236480631
0,0.1690140845070422,-0.31354724987329036,1.0883771183504916,0.0704225352112676,0.4166666666666667,1,0.0140845070422535,0.0833333333333333,1.0,0.033443536523766616
0,0.2098765432098765,-1.4702753972355185,3.148178677509641,0.1111111111111111,0.5294117647058824,1,0.0123456790123456,0.0588235294117647,0.7647058823529411,0.920579898733086
1,0.1627906976744186,-0.08642068963134526,-1.4863748305984446,0.0,0.0,0,0.0,0.0,1.0,0.7420964347715484
0,0.1666666666666666,-0.22986904346836354,-0.45647405101887006,0.0476190476190476,0.2857142857142857,0,0.0,0.0,1.0,-0.3182977317862627
1,0.2051282051282051,-1.3595248299348794,0.058476338770917166,0.0769230769230769,0.375,0,0.0,0.0,1.0,1.757962820280936
0,0.18,-0.6761528109613083,0.058476338770917166,0.06,0.3333333333333333,0,0.0,0.0,0.8888888888888888,1.3010595300155865
1,0.2307692307692307,-1.903433171566906,0.058476338770917166,0.0769230769230769,0.3333333333333333,0,0.0,0.0,1.0,1.7134350392325137
0,0.1481481481481481,0.5232348141759804,-0.45647405101887006,0.037037037037037,0.25,1,0.0185185185185185,0.125,1.0,-1.0255718669333196
0,0.1625,-0.07538620087465162,1.0883771183504916,0.0625,0.3846153846153846,0,0.0,0.0,0.8461538461538461,-0.17762050786226122
0,0.1746031746031746,-0.5037249917026702,1.0883771183504916,0.0793650793650793,0.4545454545454545,0,0.0,0.0,1.0,0.2747869015166337
1,0.1551724137931034,0.21641472402458123,-0.45647405101887006,0.0344827586206896,0.2222222222222222,0,0.0,0.0,1.0,-0.34844250685212086
0,0.15625,0.17178634727528694,0.058476338770917166,0.046875,0.3,0,0.0,0.0,1.0,-1.3001964081777846
1,0.15625,0.17178634727528694,-0.9714244408086573,0.03125,0.2,0,0.0,0.0,0.8,-0.33528158634519717
0,0.1403508771929824,0.8997867429981524,-0.45647405101887006,0.0350877192982456,0.25,0,0.0,0.0,1.0,0.06393300236480631
0,0.1694915254237288,-0.3302828911542757,-0.45647405101887006,0.0338983050847457,0.2,0,0.0,0.0,1.0,0.5554933832983872
0,0.135593220338983,1.1508213622129337,-1.4863748305984446,0.0,0.0,0,0.0,0.0,1.0,-1.0255718669333196
1,0.1470588235294117,0.5734417380189365,-0.45647405101887006,0.0294117647058823,0.2,0,0.0,0.0,1.0,0.2747869015166337
0,0.1647058823529411,-0.15814486654985485,1.603327508140279,0.0705882352941176,0.4285714285714285,0,0.0,0.0,0.7142857142857143,-1.0340927193128013
1,0.1639344262295081,-0.12945519578245138,0.058476338770917166,0.0491803278688524,0.3,0,0.0,0.0,1.0,0.6520068003491567
1,0.1875,-0.8992946947077807,1.0883771183504916,0.078125,0.4166666666666667,0,0.0,0.0,1.0,1.270570064174547
1,0.1346153846153846,1.2046144949018158,-0.45647405101887006,0.0192307692307692,0.1428571428571428,0,0.0,0.0,1.0,-1.5228353134199015
0,0.1886792452830188,-0.9327659772697514,-0.45647405101887006,0.0377358490566037,0.2,0,0.0,0.0,0.9,1.297769299888855
0,0.1954022988505747,-1.1158735818734746,2.1182778979300663,0.0804597701149425,0.4117647058823529,0,0.0,0.0,0.8823529411764706,0.7022634526770649
0,0.1710526315789473,-0.3843518860620755,1.0883771183504916,0.0657894736842105,0.3846153846153846,0,0.0,0.0,1.0,0.3933609664380993
0,0.1379310344827586,1.025304052605543,-1.4863748305984446,0.0,0.0,0,0.0,0.0,1.0,-0.8474607427396256
1,0.168141592920354,-0.28271843698726457,2.1182778979300663,0.0619469026548672,0.3684210526315789,0,0.0,0.0,0.9473684210526316,0.09614262360543362
1,0.1518987341772152,0.3558784013661259,0.5734267285607044,0.050632911392405,0.3333333333333333,0,0.0,0.0,1.0,-0.8944013592143192
0,0.1904761904761904,-0.9829729011127075,-0.9714244408086573,0.0238095238095238,0.125,0,0.0,0.0,1.0,0.8301179245428508
1,0.1774193548387097,-0.5950103077807725,-0.45647405101887006,0.032258064516129,0.1818181818181818,0,0.0,0.0,1.0,0.2747869015166337
1,0.1836734693877551,-0.7877237528345441,-0.45647405101887006,0.0408163265306122,0.2222222222222222,0,0.0,0.0,0.8888888888888888,1.3010595300155865
0,0.1506849315068493,0.40912816907835287,0.5734267285607044,0.0547945205479452,0.3636363636363636,0,0.0,0.0,1.0,-0.5579204915873154
0,0.1851851851851851,-0.8323521295838384,-0.45647405101887006,0.037037037037037,0.2,0,0.0,0.0,0.8,0.5554933832983872
0,0.1692307692307692,-0.32115435954646576,-0.45647405101887006,0.0307692307692307,0.1818181818181818,0,0.0,0.0,0.8181818181818182,0.2747869015166337
0,0.2272727272727272,-1.8364906064429636,1.603327508140279,0.1363636363636363,0.6,0,0.0,0.0,0.9,0.8886840207986588
0,0.1372549019607843,1.0611661410647975,-1.4863748305984446,0.0,0.0,0,0.0,0.0,1.0,-0.3182977317862627
0,0.1791044776119403,-0.6482600754929994,0.5734267285607044,0.0597014925373134,0.3333333333333333,0,0.0,0.0,0.8333333333333334,0.9612884322618518
1,0.1914893617021276,-1.0108656365810165,-0.45647405101887006,0.0425531914893617,0.2222222222222222,0,0.0,0.0,1.0,1.3010595300155865
0,0.1818181818181818,-0.7319382818979262,0.058476338770917166,0.0545454545454545,0.3,0,0.0,0.0,1.0,1.297769299888855
0,0.2142857142857142,-1.568720345947197,-0.45647405101887006,0.0714285714285714,0.3333333333333333,0,0.0,0.0,1.0,1.847018382377783
0,0.1323529411764706,1.3321241427569424,-1.4863748305984446,0.0,0.0,0,0.0,0.0,1.0,-0.7608180160690481
1,0.1891891891891892,-0.9471108126534532,-0.9714244408086573,0.027027027027027,0.1428571428571428,0,0.0,0.0,1.0,1.428140751719936
0,0.15625,0.17178634727528694,-0.45647405101887006,0.03125,0.2,0,0.0,0.0,1.0,0.18435542500315316
1,0.1463414634146341,0.6069130205809072,-1.4863748305984446,0.0,0.0,0,0.0,0.0,1.0,-0.00867140909838735
0,0.1746031746031746,-0.5037249917026702,0.5734267285607044,0.0634920634920634,0.3636363636363636,0,0.0,0.0,1.0,-0.06261124238812518
0,0.1739130434782608,-0.4809036626831449,0.5734267285607044,0.0579710144927536,0.3333333333333333,0,0.0,0.0,1.0,0.9612884322618518
1,0.1558441558441558,0.1885219885562723,-0.45647405101887006,0.0259740259740259,0.1666666666666666,0,0.0,0.0,1.0,0.34272516843646234
0,0.1627906976744186,-0.08642068963134526,-0.45647405101887006,0.0465116279069767,0.2857142857142857,0,0.0,0.0,1.0,0.7420964347715484
1,0.1864406779661017,-0.8688662560150799,3.6631290672994283,0.0847457627118644,0.4545454545454545,1,0.0084745762711864,0.0454545454545454,1.0,-0.2150186900160256
1,0.225,-1.7918622296936693,-0.45647405101887006,0.05,0.2222222222222222,0,0.0,0.0,1.0,1.7134350392325137
0,0.1549295774647887,0.22655753692214756,-0.45647405101887006,0.028169014084507,0.1818181818181818,0,0.0,0.0,1.0,0.612185045421392
0,0.175438596491228,-0.531110586526101,0.058476338770917166,0.0526315789473684,0.3,0,0.0,0.0,1.0,0.5554933832983872
1,0.1869158878504672,-0.8825590534267953,2.6332282877198536,0.0747663551401869,0.4,0,0.0,0.0,1.0,0.6821499261768558
0,0.1411764705882353,0.8579476397956886,-0.9714244408086573,0.0117647058823529,0.0833333333333333,0,0.0,0.0,0.8333333333333334,-1.5129646230397094
0,0.1884057971014492,-0.9250418351400659,1.0883771183504916,0.072463768115942,0.3846153846153846,0,0.0,0.0,1.0,0.678851703588279
1,0.1538461538461538,0.2722001949611991,-0.9714244408086573,0.0192307692307692,0.125,0,0.0,0.0,1.0,0.06393300236480631
1,0.1363636363636363,1.1089822590104699,-1.4863748305984446,0.0,0.0,0,0.0,0.0,1.0,0.7434751978722746
1,0.1964285714285714,-1.1427222042493865,1.0883771183504916,0.0892857142857142,0.4545454545454545,0,0.0,0.0,1.0,0.926631341593621
1,0.1833333333333333,-0.7775809399369777,0.058476338770917166,0.05,0.2727272727272727,0,0.0,0.0,1.0,-0.18678253329208142
0,0.1551724137931034,0.21641472402458123,-0.9714244408086573,0.0172413793103448,0.1111111111111111,0,0.0,0.0,0.8888888888888888,0.06393300236480631
0,0.1384615384615384,0.9974113171372342,-0.45647405101887006,0.0307692307692307,0.2222222222222222,0,0.0,0.0,1.0,-1.173193525285974
0,0.1447368421052631,0.6829841173126595,-0.45647405101887006,0.0263157894736842,0.1818181818181818,0,0.0,0.0,1.0,-0.06261124238812518
0,0.1379310344827586,1.025304052605543,-0.9714244408086573,0.0172413793103448,0.125,0,0.0,0.0,1.0,-0.34844250685212086
1,0.1111111111111111,2.7825463871090124,-1.4863748305984446,0.0,0.0,0,0.0,0.0,1.0,-1.7753056384777113
0,0.1707317073170731,-0.3733173973053818,0.5734267285607044,0.048780487804878,0.2857142857142857,0,0.0,0.0,1.0,0.4304019674325832
0,0.1833333333333333,-0.7775809399369777,0.5734267285607044,0.0666666666666666,0.3636363636363636,0,0.0,0.0,0.8181818181818182,0.34272516843646234
0,0.1403508771929824,0.8997867429981524,-0.45647405101887006,0.0350877192982456,0.25,0,0.0,0.0,1.0,-1.4894943148023632
0,0.1818181818181818,-0.7319382818979262,-0.45647405101887006,0.0606060606060606,0.3333333333333333,0,0.0,0.0,1.0,-0.00867140909838735
1,0.1896551724137931,-0.9601515720931821,-0.45647405101887006,0.0344827586206896,0.1818181818181818,0,0.0,0.0,1.0,0.2747869015166337
0,0.2142857142857142,-1.568720345947197,0.5734267285607044,0.0952380952380952,0.4444444444444444,0,0.0,0.0,0.8888888888888888,0.36619547667380853
1,0.1206896551724138,2.065304617923924,-0.9714244408086573,0.0172413793103448,0.1428571428571428,0,0.0,0.0,1.0,-1.9088889816229813
0,0.180327868852459,-0.6862956238588747,1.0883771183504916,0.081967213114754,0.4545454545454545,0,0.0,0.0,1.0,0.612185045421392
0,0.1428571428571428,0.7742694333907617,-0.45647405101887006,0.0317460317460317,0.2222222222222222,1,0.0158730158730158,0.1111111111111111,1.0,-0.34844250685212086
0,0.1447368421052631,0.6829841173126595,0.058476338770917166,0.0394736842105263,0.2727272727272727,0,0.0,0.0,1.0,0.612185045421392
0,0.1475409836065573,0.5511275496442893,-0.9714244408086573,0.0163934426229508,0.1111111111111111,0,0.0,0.0,1.0,0.06393300236480631
0,0.180327868852459,-0.6862956238588747,-0.45647405101887006,0.0327868852459016,0.1818181818181818,0,0.0,0.0,0.8181818181818182,0.9495831893261502
0,0.1864406779661017,-0.8688662560150799,0.058476338770917166,0.0508474576271186,0.2727272727272727,0,0.0,0.0,0.9090909090909092,1.286981333230908
1,0.1481481481481481,0.5232348141759804,-0.9714244408086573,0.0185185185185185,0.125,0,0.0,0.0,0.875,-1.4894943148023632
1,0.1276595744680851,1.6110514974400325,-0.45647405101887006,0.0425531914893617,0.3333333333333333,0,0.0,0.0,1.0,-1.2457979367491683
0,0.1492537313432835,0.47302789033302434,-0.45647405101887006,0.0298507462686567,0.2,0,0.0,0.0,1.0,-0.7374075301976423
0,0.1538461538461538,0.2722001949611991,-0.9714244408086573,0.0192307692307692,0.125,0,0.0,0.0,0.875,-0.09772697119523438
0,0.175438596491228,-0.531110586526101,-0.9714244408086573,0.0175438596491228,0.1,0,0.0,0.0,1.0,0.5554933832983872
1,0.1875,-0.8992946947077807,0.058476338770917166,0.0625,0.3333333333333333,0,0.0,0.0,1.0,1.3010595300155865
0,0.1774193548387097,-0.5950103077807725,0.058476338770917166,0.0483870967741935,0.2727272727272727,0,0.0,0.0,1.0,-0.4000093862928828
1,0.2191780821917808,-1.6733181039533562,1.603327508140279,0.0821917808219178,0.375,0,0.0,0.0,1.0,1.1697793479590268
0,0.2325581395348837,-1.9369044541288767,2.1182778979300663,0.1627906976744186,0.7,0,0.0,0.0,0.9,1.3010595300155865
0,0.1194029850746268,2.1549598390720592,-0.9714244408086573,0.0149253731343283,0.125,0,0.0,0.0,1.0,-0.5616494190642773
0,0.1875,-0.8992946947077807,0.058476338770917166,0.09375,0.5,0,0.0,0.0,1.0,-0.00867140909838735
0,0.1428571428571428,0.7742694333907617,-0.45647405101887006,0.0259740259740259,0.1818181818181818,0,0.0,0.0,1.0,-0.7374075301976423
1,0.1372549019607843,1.0611661410647975,-0.45647405101887006,0.0392156862745098,0.2857142857142857,0,0.0,0.0,1.0,1.2940403724118938
1,0.1451612903225806,0.662698491517526,-0.9714244408086573,0.0161290322580645,0.1111111111111111,0,0.0,0.0,1.0,-0.7608180160690481
1,0.16,0.021165575746417784,-0.9714244408086573,0.02,0.125,0,0.0,0.0,1.0,0.36619547667380853
1,0.1666666666666666,-0.22986904346836354,-0.45647405101887006,0.0303030303030303,0.1818181818181818,0,0.0,0.0,1.0,0.9612884322618518
1,0.1632653061224489,-0.10435173386097288,0.5734267285607044,0.0816326530612244,0.5,0,0.0,0.0,1.0,-0.8484948150651689
0,0.2045454545454545,-1.3455784622007245,3.148178677509641,0.1022727272727272,0.5,0,0.0,0.0,0.9444444444444444,1.106497255188238
0,0.1914893617021276,-1.0108656365810165,-0.45647405101887006,0.0425531914893617,0.2222222222222222,0,0.0,0.0,0.8888888888888888,0.06393300236480631
0,0.1627906976744186,-0.08642068963134526,-0.45647405101887006,0.0465116279069767,0.2857142857142857,0,0.0,0.0,1.0,-0.3182977317862627
1,0.1666666666666666,-0.22986904346836354,-0.45647405101887006,0.037037037037037,0.2222222222222222,0,0.0,0.0,1.0,0.06393300236480631
1,0.175,-0.5167657511423992,1.603327508140279,0.075,0.4285714285714285,0,0.0,0.0,1.0,0.16530342579313007
0,0.1647058823529411,-0.15814486654985485,1.603327508140279,0.0705882352941176,0.4285714285714285,0,0.0,0.0,0.7857142857142857,0.16530342579313007
1,0.1547619047619047,0.23357948431277134,0.5734267285607044,0.0476190476190476,0.3076923076923077,0,0.0,0.0,1.0,-0.7486019821626211
0,0.1578947368421052,0.1048437821513446,0.058476338770917166,0.0526315789473684,0.3333333333333333,0,0.0,0.0,1.0,-0.7608180160690481
0,0.1758241758241758,-0.5436623174868402,2.1182778979300663,0.0769230769230769,0.4375,0,0.0,0.0,1.0,0.7905254886845234
0,0.1833333333333333,-0.7775809399369777,0.058476338770917166,0.05,0.2727272727272727,0,0.0,0.0,0.9090909090909092,0.5196896972829621
0,0.1666666666666666,-0.22986904346836354,-0.45647405101887006,0.0416666666666666,0.25,0,0.0,0.0,1.0,0.8301179245428508
1,0.1666666666666666,-0.22986904346836354,-0.45647405101887006,0.0416666666666666,0.25,0,0.0,0.0,0.75,1.3010595300155865
0,0.15625,0.17178634727528694,-0.45647405101887006,0.03125,0.2,0,0.0,0.0,1.0,0.18435542500315316
1,0.1866666666666666,-0.8753866357349445,1.603327508140279,0.08,0.4285714285714285,0,0.0,0.0,1.0,0.4304019674325832
0,0.225,-1.7918622296936693,1.0883771183504916,0.125,0.5555555555555556,0,0.0,0.0,0.6666666666666666,1.7134350392325137
0,0.1475409836065573,0.5511275496442893,-0.45647405101887006,0.0327868852459016,0.2222222222222222,0,0.0,0.0,1.0,-0.34844250685212086
0,0.1666666666666666,-0.22986904346836354,-0.45647405101887006,0.0555555555555555,0.3333333333333333,0,0.0,0.0,1.0,-0.00867140909838735
0,0.1857142857142857,-0.8478004138432095,1.603327508140279,0.0857142857142857,0.4615384615384615,0,0.0,0.0,1.0,0.6098918547270034
0,0.2,-1.234007520327489,0.058476338770917166,0.12,0.6,1,0.04,0.2,0.6,1.1492702468357392
0,0.1864406779661017,-0.8688662560150799,1.0883771183504916,0.0847457627118644,0.4545454545454545,0,0.0,0.0,1.0,-0.18678253329208142
0,0.14,0.9177177872277801,-0.9714244408086573,0.02,0.1428571428571428,0,0.0,0.0,1.0,0.36619547667380853
1,0.1604938271604938,0.0018552204222039045,-0.45647405101887006,0.0246913580246913,0.1538461538461538,0,0.0,0.0,1.0,0.3933609664380993
1,0.1443298969072164,0.7025452564722531,0.058476338770917166,0.0309278350515463,0.2142857142857142,0,0.0,0.0,1.0,-0.3648936574857755
1,0.1269841269841269,1.6528906006424964,-0.9714244408086573,0.0158730158730158,0.125,0,0.0,0.0,1.0,0.18435542500315316
0,0.1489361702127659,0.4873727257167261,-0.45647405101887006,0.0425531914893617,0.2857142857142857,0,0.0,0.0,0.8571428571428571,0.21189935149264286
0,0.1578947368421052,0.1048437821513446,0.058476338770917166,0.0526315789473684,0.3333333333333333,0,0.0,0.0,1.0,0.926631341593621
1,0.1875,-0.8992946947077807,0.5734267285607044,0.0833333333333333,0.4444444444444444,0,0.0,0.0,0.7777777777777778,0.4763085115817335
1,0.1666666666666666,-0.22986904346836354,0.5734267285607044,0.0444444444444444,0.2666666666666666,0,0.0,0.0,0.9333333333333332,-0.0382834802389638
0,0.1639344262295081,-0.12945519578245138,-0.45647405101887006,0.0327868852459016,0.2,0,0.0,0.0,1.0,0.18435542500315316
1,0.1791044776119403,-0.6482600754929994,1.603327508140279,0.0895522388059701,0.5,0,0.0,0.0,0.8333333333333334,-0.06261124238812518
0,0.1666666666666666,-0.22986904346836354,-0.45647405101887006,0.0303030303030303,0.1818181818181818,0,0.0,0.0,1.0,0.2747869015166337
0,0.1692307692307692,-0.32115435954646576,0.058476338770917166,0.0461538461538461,0.2727272727272727,0,0.0,0.0,1.0,0.9612884322618518
1,0.1666666666666666,-0.22986904346836354,1.0883771183504916,0.0694444444444444,0.4166666666666667,0,0.0,0.0,1.0,0.033443536523766616
1,0.1395348837209302,0.9416258462006163,-1.4863748305984446,0.0,0.0,0,0.0,0.0,1.0,0.21189935149264286
1,0.2,-1.234007520327489,0.058476338770917166,0.075,0.375,1,0.025,0.125,1.0,0.8301179245428508
0,0.1607142857142857,-0.006727159721891153,-0.45647405101887006,0.0357142857142857,0.2222222222222222,0,0.0,0.0,0.8888888888888888,0.4763085115817335
1,0.1333333333333333,1.2763386718203245,0.058476338770917166,0.0333333333333333,0.25,0,0.0,0.0,1.0,-1.2036829911270137
1,0.15,0.4395566077710536,-0.9714244408086573,0.025,0.1666666666666666,0,0.0,0.0,1.0,-0.00867140909838735
0,0.1860465116279069,-0.8574555915053168,-0.45647405101887006,0.0465116279069767,0.25,0,0.0,0.0,1.0,-0.5616494190642773
1,0.1904761904761904,-0.9829729011127075,1.603327508140279,0.0952380952380952,0.5,0,0.0,0.0,1.0,0.9612884322618518
0,0.1666666666666666,-0.22986904346836354,2.1182778979300663,0.0729166666666666,0.4375,0,0.0,0.0,1.0,-0.22198799564810137
1,0.1521739130434782,0.3439243718797078,-0.45647405101887006,0.0434782608695652,0.2857142857142857,0,0.0,0.0,1.0,0.36619547667380853
